"","temp","origin","date","mean_temp"
"619",53.06,"EWR",2013-11-15,53.06
"620",73.04,"JFK",2013-08-13,73.04
"621",28.04,"LGA",2013-01-18,28.04
"622",42.08,"LGA",2013-03-15,42.08
"623",80.96,"LGA",2013-09-04,80.96
"624",82.94,"EWR",2013-06-09,82.94
"625",62.06,"JFK",2013-09-13,62.06
"626",62.96,"LGA",2013-10-10,62.96
"627",57.92,"LGA",2013-05-03,57.92
"628",44.96,"JFK",2013-01-31,44.96
"629",80.96,"JFK",2013-10-02,80.96
"630",64.04,"LGA",2013-09-22,64.04
"631",62.06,"JFK",2013-09-23,62.06
"632",66.92,"EWR",2013-11-02,66.92
"633",84.2,"EWR",2013-07-22,84.2
"634",66.92,"LGA",2013-09-22,66.92
"635",59,"EWR",2013-10-28,59
"636",57.92,"JFK",2013-10-13,57.92
"637",68,"EWR",2013-06-16,68
"638",35.96,"EWR",2013-03-01,35.96
"639",91.94,"JFK",2013-07-17,91.94
"640",93.02,"LGA",2013-07-16,93.02
"641",69.08,"JFK",2013-06-03,69.08
"642",51.98,"LGA",2013-04-22,51.98
"643",73.94,"EWR",2013-06-22,73.94
"644",78.08,"JFK",2013-08-16,78.08
"645",73.94,"LGA",2013-08-05,73.94
"646",69.08,"LGA",2013-10-07,69.08
"647",57.2,"EWR",2013-05-19,57.2
"648",77,"LGA",2013-08-05,77
"649",28.94,"JFK",2013-02-02,28.94
"650",53.06,"EWR",2013-11-05,53.06
"651",26.96,"LGA",2013-12-25,26.96
"652",78.98,"LGA",2013-05-29,78.98
"653",46.04,"EWR",2013-01-12,46.04
"654",50,"JFK",2013-12-02,50
"655",42.08,"JFK",2013-02-19,42.08
"656",80.96,"EWR",2013-04-09,80.96
"657",64.94,"JFK",2013-09-26,64.94
"658",41,"EWR",2013-03-01,41
"659",35.96,"JFK",2013-01-08,35.96
"660",28.04,"EWR",2013-02-04,28.04
"661",75.92,"EWR",2013-08-17,75.92
"662",95,"LGA",2013-07-07,95
"663",47.3,"EWR",2013-11-11,47.3
"664",69.08,"JFK",2013-08-15,69.08
"665",59,"EWR",2013-12-05,59
"666",59,"EWR",2013-05-01,59
"667",30.92,"JFK",2013-12-24,30.92
"668",42.08,"EWR",2013-03-11,42.08
"669",39.92,"LGA",2013-02-27,39.92
"670",80.06,"JFK",2013-07-13,80.06
"671",59,"LGA",2013-11-18,59
"672",91.04,"JFK",2013-07-20,91.04
"673",35.06,"EWR",2013-11-28,35.06
"674",39.92,"JFK",2013-01-19,39.92
"675",42.98,"JFK",2013-04-15,42.98
"676",68,"EWR",2013-09-13,68
"677",77,"JFK",2013-09-03,77
"678",44.96,"LGA",2013-12-28,44.96
"679",23,"LGA",2013-01-24,23
"680",26.06,"LGA",2013-12-14,26.06
"681",44.96,"LGA",2013-04-01,44.96
"682",62.06,"EWR",2013-04-30,62.06
"683",66.92,"EWR",2013-05-02,66.92
"684",60.98,"JFK",2013-10-19,60.98
"685",84.02,"EWR",2013-07-03,84.02
"686",82.04,"EWR",2013-10-01,82.04
"687",80.06,"EWR",2013-07-08,80.06
"688",55.94,"EWR",2013-10-09,55.94
"689",64.94,"JFK",2013-05-28,64.94
"690",80.06,"EWR",2013-06-22,80.06
"691",44.96,"LGA",2013-01-07,44.96
"692",53.96,"LGA",2013-11-10,53.96
"693",41,"LGA",2013-12-04,41
"694",55.94,"EWR",2013-04-07,55.94
"695",33.98,"LGA",2013-11-13,33.98
"696",64.04,"LGA",2013-09-22,64.04
"697",62.96,"LGA",2013-10-18,62.96
"698",78.98,"LGA",2013-04-09,78.98
"699",48.02,"LGA",2013-01-19,48.02
"700",39.92,"EWR",2013-02-16,39.92
"701",21.02,"EWR",2013-02-17,21.02
"702",51.08,"JFK",2013-10-20,51.08
"703",66.92,"LGA",2013-05-11,66.92
"704",30.92,"EWR",2013-02-05,30.92
"705",48.02,"LGA",2013-04-23,48.02
"706",64.04,"LGA",2013-05-10,64.04
"707",62.96,"JFK",2013-10-11,62.96
"708",55.94,"LGA",2013-10-22,55.94
"709",75.92,"LGA",2013-09-02,75.92
"710",66.92,"JFK",2013-05-29,66.92
"711",57.92,"LGA",2013-04-26,57.92
"712",91.04,"EWR",2013-05-30,91.04
"713",26.06,"JFK",2013-02-17,26.06
"714",15.08,"JFK",2013-01-23,15.08
"715",35.96,"JFK",2013-03-04,35.96
"716",48.92,"EWR",2013-02-15,48.92
"717",62.06,"EWR",2013-09-27,62.06
"718",26.96,"EWR",2013-12-17,26.96
"719",39.92,"LGA",2013-03-03,39.92
"720",86,"LGA",2013-07-04,86
"721",55.94,"EWR",2013-12-28,55.94
"722",80.06,"LGA",2013-06-17,80.06
"723",64.4,"LGA",2013-10-05,64.4
"724",42.08,"LGA",2013-02-25,42.08
"725",32,"LGA",2013-11-28,32
"726",71.06,"EWR",2013-09-15,71.06
"727",75.92,"EWR",2013-08-19,75.92
"728",86,"JFK",2013-07-24,86
"729",53.96,"JFK",2013-04-10,53.96
"730",33.08,"LGA",2013-03-22,33.08
"731",55.94,"EWR",2013-11-22,55.94
"732",80.06,"LGA",2013-06-02,80.06
"733",60.8,"JFK",2013-05-11,60.8
"734",68,"JFK",2013-06-05,68
"735",73.04,"JFK",2013-06-15,73.04
"736",73.04,"EWR",2013-07-08,73.04
"737",55.04,"JFK",2013-10-30,55.04
"738",37.94,"EWR",2013-02-23,37.94
"739",55.04,"LGA",2013-04-29,55.04
"740",44.96,"EWR",2013-02-28,44.96
"741",78.08,"LGA",2013-08-08,78.08
"742",82.04,"EWR",2013-07-24,82.04
"743",59,"EWR",2013-05-28,59
"744",51.08,"EWR",2013-04-23,51.08
"745",55.94,"JFK",2013-12-22,55.94
"746",46.04,"JFK",2013-11-23,46.04
"747",33.08,"EWR",2013-12-20,33.08
"748",41,"LGA",2013-02-27,41
"749",80.96,"EWR",2013-07-27,80.96
"750",66.92,"EWR",2013-06-10,66.92
"751",35.06,"LGA",2013-02-22,35.06
"752",35.96,"LGA",2013-03-21,35.96
"753",46.94,"EWR",2013-03-31,46.94
"754",30.2,"EWR",2013-12-17,30.2
"755",33.98,"EWR",2013-01-16,33.98
"756",78.08,"LGA",2013-07-02,78.08
"757",78.08,"JFK",2013-09-01,78.08
"758",41,"JFK",2013-12-19,41
"759",46.94,"EWR",2013-03-31,46.94
"760",71.06,"EWR",2013-09-08,71.06
"761",35.96,"JFK",2013-12-07,35.96
"762",91.94,"EWR",2013-07-07,91.94
"763",32,"EWR",2013-02-03,32
"764",68,"EWR",2013-05-02,68
"765",50,"JFK",2013-03-09,50
"766",39.02,"JFK",2013-03-19,39.02
"767",42.98,"JFK",2013-04-12,42.98
"768",26.06,"EWR",2013-12-16,26.06
"769",44.96,"JFK",2013-01-13,44.96
"770",71.06,"EWR",2013-08-03,71.06
"771",59,"JFK",2013-10-22,59
"772",55.94,"LGA",2013-04-29,55.94
"773",77,"JFK",2013-07-05,77
"774",42.08,"LGA",2013-02-25,42.08
"775",75.2,"LGA",2013-05-20,75.2
"776",48.02,"JFK",2013-04-11,48.02
"777",68,"LGA",2013-05-23,68
"778",64.04,"JFK",2013-04-26,64.04
"779",77,"EWR",2013-08-09,77
"780",57.02,"EWR",2013-05-03,57.02
"781",59,"EWR",2013-05-28,59
"782",53.96,"EWR",2013-12-03,53.96
"783",30.92,"LGA",2013-02-20,30.92
"784",44.96,"JFK",2013-03-23,44.96
"785",46.94,"JFK",2013-03-11,46.94
"786",64.04,"LGA",2013-11-02,64.04
"787",77,"LGA",2013-08-04,77
"788",48.02,"EWR",2013-02-24,48.02
"789",69.98,"JFK",2013-09-30,69.98
"790",32,"LGA",2013-12-19,32
"791",78.08,"EWR",2013-08-16,78.08
"792",87.98,"JFK",2013-07-16,87.98
"793",50,"JFK",2013-05-24,50
"794",93.92,"LGA",2013-07-20,93.92
"795",39.02,"JFK",2013-11-26,39.02
"796",62.96,"JFK",2013-06-05,62.96
"797",39.92,"JFK",2013-12-09,39.92
"798",44.96,"JFK",2013-12-01,44.96
"799",69.98,"JFK",2013-10-03,69.98
"800",73.04,"JFK",2013-09-21,73.04
"801",84.02,"EWR",2013-07-02,84.02
"802",39.02,"JFK",2013-01-05,39.02
"803",33.08,"LGA",2013-02-09,33.08
"804",57.92,"JFK",2013-10-15,57.92
"805",37.04,"LGA",2013-03-08,37.04
"806",64.94,"JFK",2013-06-15,64.94
"807",89.96,"JFK",2013-07-18,89.96
"808",56.48,"JFK",2013-10-27,56.48
"809",48.2,"JFK",2013-01-14,48.2
"810",55.04,"EWR",2013-10-27,55.04
"811",80.06,"EWR",2013-07-22,80.06
"812",66.02,"LGA",2013-06-12,66.02
"813",42.98,"EWR",2013-04-12,42.98
"814",42.08,"LGA",2013-03-06,42.08
"815",66.92,"LGA",2013-10-11,66.92
"816",39.92,"JFK",2013-11-04,39.92
"817",57.02,"JFK",2013-04-25,57.02
"818",51.98,"LGA",2013-11-15,51.98
"819",77,"EWR",2013-07-28,77
"820",78.08,"LGA",2013-09-11,78.08
"821",21.92,"JFK",2013-02-17,21.92
"822",68,"EWR",2013-05-21,68
"823",86,"LGA",2013-07-04,86
"824",73.94,"JFK",2013-09-12,73.94
"825",24.98,"LGA",2013-12-17,24.98
"826",53.06,"LGA",2013-03-12,53.06
"827",62.96,"EWR",2013-05-06,62.96
"828",75.92,"JFK",2013-07-03,75.92
"829",46.04,"LGA",2013-01-31,46.04
"830",73.04,"JFK",2013-06-18,73.04
"831",48.02,"EWR",2013-11-09,48.02
"832",82.04,"EWR",2013-09-01,82.04
"833",33.98,"LGA",2013-03-02,33.98
"834",53.96,"JFK",2013-04-14,53.96
"835",41,"JFK",2013-03-06,41
"836",66.92,"EWR",2013-04-24,66.92
"837",80.96,"JFK",2013-07-04,80.96
"838",53.6,"EWR",2013-04-18,53.6
"839",33.98,"LGA",2013-03-17,33.98
"840",30.02,"LGA",2013-02-05,30.02
"841",78.8,"LGA",2013-09-01,78.8
"842",51.08,"JFK",2013-03-27,51.08
"843",53.6,"LGA",2013-04-24,53.6
"844",50,"JFK",2013-12-06,50
"845",50,"JFK",2013-11-08,50
"846",84.92,"EWR",2013-07-11,84.92
"847",26.06,"EWR",2013-02-21,26.06
"848",64.94,"JFK",2013-09-23,64.94
"849",80.06,"EWR",2013-07-30,80.06
"850",68,"JFK",2013-04-17,68
"851",75.02,"LGA",2013-08-12,75.02
"852",75.92,"LGA",2013-06-25,75.92
"853",75.02,"JFK",2013-08-03,75.02
"854",62.96,"JFK",2013-10-12,62.96
"855",30.92,"JFK",2013-12-16,30.92
"856",84.02,"JFK",2013-06-25,84.02
"857",71.96,"JFK",2013-08-16,71.96
"858",57.02,"LGA",2013-04-19,57.02
"859",39.02,"LGA",2013-11-13,39.02
"860",30.02,"LGA",2013-03-14,30.02
"861",42.08,"LGA",2013-03-05,42.08
"862",51.08,"JFK",2013-01-30,51.08
"863",37.04,"LGA",2013-03-19,37.04
"864",33.98,"EWR",2013-02-08,33.98
"865",37.94,"LGA",2013-03-22,37.94
"866",44.06,"EWR",2013-12-29,44.06
"867",75.92,"EWR",2013-10-03,75.92
"868",78.08,"EWR",2013-08-12,78.08
"869",39.02,"JFK",2013-01-01,39.02
"870",57.92,"JFK",2013-04-11,57.92
"871",60.98,"JFK",2013-10-11,60.98
"872",46.04,"JFK",2013-10-29,46.04
"873",32,"JFK",2013-12-11,32
"874",37.04,"JFK",2013-01-16,37.04
"875",35.6,"EWR",2013-02-08,35.6
"876",69.08,"JFK",2013-09-28,69.08
"877",57.92,"LGA",2013-04-17,57.92
"878",59,"EWR",2013-04-24,59
"879",39.92,"JFK",2013-03-06,39.92
"880",62.06,"LGA",2013-06-06,62.06
"881",71.06,"JFK",2013-08-29,71.06
"882",28.04,"EWR",2013-01-18,28.04
"883",59,"EWR",2013-05-09,59
"884",80.06,"EWR",2013-10-03,80.06
"885",41,"LGA",2013-03-28,41
"886",42.08,"LGA",2013-03-13,42.08
"887",71.6,"EWR",2013-08-12,71.6
"888",19.04,"EWR",2013-01-26,19.04
"889",42.8,"JFK",2013-02-19,42.8
"890",33.08,"LGA",2013-02-08,33.08
"891",46.94,"EWR",2013-11-23,46.94
"892",42.98,"LGA",2013-12-19,42.98
"893",75.92,"EWR",2013-08-13,75.92
"894",62.96,"JFK",2013-05-20,62.96
"895",84.92,"JFK",2013-07-16,84.92
"896",48.02,"EWR",2013-04-08,48.02
"897",59,"JFK",2013-10-10,59
"898",77,"LGA",2013-06-29,77
"899",46.94,"JFK",2013-04-11,46.94
"900",57.2,"LGA",2013-11-17,57.2
"901",69.08,"LGA",2013-09-24,69.08
"902",80.96,"JFK",2013-08-21,80.96
"903",42.08,"EWR",2013-02-25,42.08
"904",33.98,"LGA",2013-12-10,33.98
"905",73.04,"EWR",2013-08-01,73.04
"906",62.96,"EWR",2013-05-26,62.96
"907",32,"JFK",2013-01-28,32
"908",28.94,"LGA",2013-02-04,28.94
"909",73.94,"EWR",2013-08-07,73.94
"910",51.98,"JFK",2013-04-15,51.98
"911",46.94,"EWR",2013-03-15,46.94
"912",64.04,"LGA",2013-06-14,64.04
"913",35.96,"EWR",2013-01-16,35.96
"914",28.94,"LGA",2013-02-05,28.94
"915",57.2,"JFK",2013-10-31,57.2
"916",71.06,"JFK",2013-09-10,71.06
"917",57.92,"LGA",2013-05-05,57.92
"918",35.06,"JFK",2013-01-05,35.06
"919",57.02,"EWR",2013-11-16,57.02
"920",66.92,"LGA",2013-09-21,66.92
"921",37.94,"JFK",2013-03-23,37.94
"922",30.92,"LGA",2013-02-01,30.92
"923",84.02,"LGA",2013-07-06,84.02
"924",66.02,"LGA",2013-06-06,66.02
"925",44.06,"EWR",2013-01-13,44.06
"926",87.08,"LGA",2013-06-26,87.08
"927",57.02,"LGA",2013-10-15,57.02
"928",35.96,"JFK",2013-02-22,35.96
"929",44.96,"JFK",2013-01-11,44.96
"930",73.4,"LGA",2013-06-03,73.4
"931",48.92,"JFK",2013-11-14,48.92
"932",48.02,"EWR",2013-04-04,48.02
"933",78.08,"EWR",2013-08-19,78.08
"934",53.06,"LGA",2013-11-15,53.06
"935",57.92,"LGA",2013-04-18,57.92
"936",66.02,"EWR",2013-09-23,66.02
"937",41,"JFK",2013-03-22,41
"938",33.08,"EWR",2013-11-20,33.08
"939",62.06,"EWR",2013-04-17,62.06
"940",53.96,"EWR",2013-11-18,53.96
"941",84.02,"EWR",2013-09-12,84.02
"942",51.98,"LGA",2013-11-22,51.98
"943",33.8,"JFK",2013-02-08,33.8
"944",75.02,"EWR",2013-08-04,75.02
"945",57.92,"JFK",2013-11-06,57.92
"946",57.02,"LGA",2013-12-23,57.02
"947",80.06,"LGA",2013-04-09,80.06
"948",33.98,"JFK",2013-11-29,33.98
"949",44.06,"LGA",2013-03-23,44.06
"950",39.02,"LGA",2013-03-06,39.02
"951",48.02,"JFK",2013-12-03,48.02
"952",42.08,"EWR",2013-02-12,42.08
"953",41,"LGA",2013-01-11,41
"954",64.04,"JFK",2013-06-13,64.04
"955",66.2,"EWR",2013-10-16,66.2
"956",42.98,"EWR",2013-03-20,42.98
"957",42.08,"LGA",2013-11-09,42.08
"958",51.98,"EWR",2013-01-30,51.98
"959",39.92,"JFK",2013-12-03,39.92
"960",62.06,"JFK",2013-09-18,62.06
"961",55.94,"JFK",2013-05-05,55.94
"962",35.96,"LGA",2013-11-30,35.96
"963",64.04,"EWR",2013-09-27,64.04
"964",66.02,"LGA",2013-08-05,66.02
"965",77,"EWR",2013-07-22,77
"966",37.04,"JFK",2013-11-26,37.04
"967",73.94,"JFK",2013-09-04,73.94
"968",37.04,"JFK",2013-11-26,37.04
"969",60.08,"JFK",2013-09-29,60.08
"970",30.02,"JFK",2013-02-22,30.02
"971",71.06,"EWR",2013-05-23,71.06
"972",64.04,"EWR",2013-09-23,64.04
"973",39.92,"EWR",2013-03-08,39.92
"974",69.08,"EWR",2013-09-15,69.08
"975",59,"EWR",2013-10-27,59
"976",32,"EWR",2013-01-27,32
"977",80.96,"EWR",2013-07-24,80.96
"978",77,"EWR",2013-07-09,77
"979",80.96,"EWR",2013-08-04,80.96
"980",64.94,"EWR",2013-05-11,64.94
"981",57.02,"JFK",2013-05-03,57.02
"982",64.04,"LGA",2013-10-16,64.04
"983",89.96,"EWR",2013-07-10,89.96
"984",37.94,"EWR",2013-01-15,37.94
"985",42.08,"LGA",2013-02-14,42.08
"986",41,"JFK",2013-03-13,41
"987",71.06,"EWR",2013-06-03,71.06
"988",69.08,"EWR",2013-05-17,69.08
"989",30.92,"LGA",2013-01-02,30.92
"990",37.04,"LGA",2013-03-14,37.04
"991",69.08,"JFK",2013-08-26,69.08
"992",42.08,"JFK",2013-03-01,42.08
"993",69.98,"EWR",2013-08-03,69.98
"994",51.98,"JFK",2013-04-25,51.98
"995",32,"EWR",2013-03-05,32
"996",26.06,"JFK",2013-02-09,26.06
"997",26.96,"JFK",2013-12-14,26.96
"998",35.96,"EWR",2013-02-12,35.96
"999",35.06,"JFK",2013-02-22,35.06
"1000",59,"LGA",2013-09-26,59
"1001",39.92,"LGA",2013-11-14,39.92
"1002",66.92,"EWR",2013-09-04,66.92
"1003",35.06,"EWR",2013-11-28,35.06
"1004",41,"JFK",2013-02-26,41
"1005",73.94,"JFK",2013-06-21,73.94
"1006",30.02,"LGA",2013-12-08,30.02
"1007",73.04,"LGA",2013-09-24,73.04
"1008",73.94,"LGA",2013-07-12,73.94
"1009",62.96,"EWR",2013-10-20,62.96
"1010",55.04,"EWR",2013-04-13,55.04
"1011",53.06,"JFK",2013-05-25,53.06
"1012",48.02,"EWR",2013-03-26,48.02
"1013",71.96,"LGA",2013-08-29,71.96
"1014",33.08,"JFK",2013-02-21,33.08
"1015",55.94,"LGA",2013-04-29,55.94
"1016",78.08,"LGA",2013-06-25,78.08
"1017",44.96,"LGA",2013-04-03,44.96
"1018",30.92,"EWR",2013-01-03,30.92
"1019",32,"EWR",2013-02-05,32
"1020",48.92,"JFK",2013-03-31,48.92
"1021",64.04,"JFK",2013-04-10,64.04
"1022",44.96,"JFK",2013-03-31,44.96
"1023",69.98,"JFK",2013-09-21,69.98
"1024",21.92,"EWR",2013-12-18,21.92
"1025",64.04,"JFK",2013-07-25,64.04
"1026",66.92,"JFK",2013-04-09,66.92
"1027",75.92,"EWR",2013-09-02,75.92
"1028",69.08,"JFK",2013-09-15,69.08
"1029",71.96,"JFK",2013-08-29,71.96
"1030",75.92,"LGA",2013-07-12,75.92
"1031",73.94,"EWR",2013-06-24,73.94
"1032",75.02,"JFK",2013-08-03,75.02
"1033",80.06,"LGA",2013-07-26,80.06
"1034",82.94,"JFK",2013-06-27,82.94
"1035",86,"LGA",2013-06-17,86
"1036",26.96,"LGA",2013-02-07,26.96
"1037",42.08,"LGA",2013-01-08,42.08
"1038",48.02,"EWR",2013-12-01,48.02
"1039",53.96,"JFK",2013-04-16,53.96
"1040",37.04,"LGA",2013-03-07,37.04
"1041",66.92,"EWR",2013-05-09,66.92
"1042",30.02,"EWR",2013-12-11,30.02
"1043",41,"EWR",2013-03-04,41
"1044",69.08,"EWR",2013-08-14,69.08
"1045",32,"LGA",2013-03-15,32
"1046",55.04,"LGA",2013-04-14,55.04
"1047",69.08,"EWR",2013-09-09,69.08
"1048",28.94,"EWR",2013-12-17,28.94
"1049",39.02,"JFK",2013-02-11,39.02
"1050",93.02,"EWR",2013-07-17,93.02
"1051",71.96,"LGA",2013-08-01,71.96
"1052",82.94,"EWR",2013-08-11,82.94
"1053",53.96,"EWR",2013-11-18,53.96
"1054",57.92,"LGA",2013-10-09,57.92
"1055",44.06,"LGA",2013-03-23,44.06
"1056",28.94,"LGA",2013-12-16,28.94
"1057",32,"EWR",2013-04-04,32
"1058",62.96,"JFK",2013-05-23,62.96
"1059",15.98,"EWR",2013-02-10,15.98
"1060",26.06,"JFK",2013-02-04,26.06
"1061",57.92,"JFK",2013-04-01,57.92
"1062",68,"LGA",2013-06-06,68
"1063",71.96,"EWR",2013-08-07,71.96
"1064",60.08,"EWR",2013-05-17,60.08
"1065",55.94,"JFK",2013-04-14,55.94
"1066",66.92,"JFK",2013-09-26,66.92
"1067",59,"EWR",2013-05-15,59
"1068",55.04,"LGA",2013-05-15,55.04
"1069",35.06,"JFK",2013-12-15,35.06
"1070",35.96,"EWR",2013-02-11,35.96
"1071",35.06,"LGA",2013-04-03,35.06
"1072",64.94,"LGA",2013-10-11,64.94
"1073",44.96,"LGA",2013-11-08,44.96
"1074",60.98,"JFK",2013-06-13,60.98
"1075",32,"JFK",2013-12-30,32
"1076",66.92,"LGA",2013-11-02,66.92
"1077",78.98,"LGA",2013-09-08,78.98
"1078",42.98,"EWR",2013-12-29,42.98
"1079",64.04,"LGA",2013-04-26,64.04
"1080",26.96,"EWR",2013-02-09,26.96
"1081",51.08,"EWR",2013-10-23,51.08
"1082",84.92,"EWR",2013-08-27,84.92
"1083",71.06,"LGA",2013-08-30,71.06
"1084",37.94,"LGA",2013-12-09,37.94
"1085",68,"JFK",2013-10-18,68
"1086",96.08,"LGA",2013-07-19,96.08
"1087",33.98,"LGA",2013-12-18,33.98
"1088",39.02,"EWR",2013-02-06,39.02
"1089",23,"EWR",2013-12-12,23
"1090",44.06,"EWR",2013-04-03,44.06
"1091",37.04,"EWR",2013-12-15,37.04
"1092",89.06,"EWR",2013-08-20,89.06
"1093",51.08,"EWR",2013-09-17,51.08
"1094",73.94,"JFK",2013-07-02,73.94
"1095",68,"LGA",2013-10-06,68
"1096",48.02,"LGA",2013-01-10,48.02
"1097",39.92,"JFK",2013-12-19,39.92
"1098",51.98,"LGA",2013-11-06,51.98
"1099",71.06,"LGA",2013-08-01,71.06
"1100",35.96,"EWR",2013-03-02,35.96
"1101",64.04,"JFK",2013-10-03,64.04
"1102",55.94,"EWR",2013-11-16,55.94
"1103",73.04,"JFK",2013-08-06,73.04
"1104",60.8,"JFK",2013-06-14,60.8
"1105",55.04,"EWR",2013-09-15,55.04
"1106",44.06,"JFK",2013-04-02,44.06
"1107",73.94,"JFK",2013-08-25,73.94
"1108",57.92,"JFK",2013-05-18,57.92
"1109",68,"EWR",2013-10-18,68
"1110",44.96,"EWR",2013-03-20,44.96
"1111",37.04,"LGA",2013-11-13,37.04
"1112",46.04,"LGA",2013-02-14,46.04
"1113",51.98,"LGA",2013-04-15,51.98
"1114",21.02,"LGA",2013-12-25,21.02
"1115",93.92,"LGA",2013-07-19,93.92
"1116",69.98,"EWR",2013-09-29,69.98
"1117",75.92,"JFK",2013-09-01,75.92
"1118",80.96,"LGA",2013-07-02,80.96
"1119",42.08,"LGA",2013-02-19,42.08
"1120",64.04,"EWR",2013-04-05,64.04
"1121",55.4,"EWR",2013-05-07,55.4
"1122",62.96,"LGA",2013-09-14,62.96
"1123",75.02,"JFK",2013-07-28,75.02
"1124",60.08,"EWR",2013-09-22,60.08
"1125",48.02,"LGA",2013-03-28,48.02
"1126",62.06,"EWR",2013-11-07,62.06
"1127",48.02,"EWR",2013-10-29,48.02
"1128",44.96,"JFK",2013-03-23,44.96
"1129",64.94,"LGA",2013-05-26,64.94
"1130",32,"LGA",2013-12-17,32
"1131",41,"EWR",2013-03-13,41
"1132",33.98,"EWR",2013-01-16,33.98
"1133",26.96,"EWR",2013-03-18,26.96
"1134",39.02,"LGA",2013-02-06,39.02
"1135",42.98,"JFK",2013-01-17,42.98
"1136",73.94,"EWR",2013-08-14,73.94
"1137",84.02,"EWR",2013-08-26,84.02
"1138",55.04,"JFK",2013-05-15,55.04
"1139",53.96,"JFK",2013-09-23,53.96
"1140",28.04,"LGA",2013-02-17,28.04
"1141",48.02,"JFK",2013-11-09,48.02
"1142",37.94,"JFK",2013-11-13,37.94
"1143",42.98,"EWR",2013-01-17,42.98
"1144",80.96,"LGA",2013-08-08,80.96
"1145",78.98,"EWR",2013-09-07,78.98
"1146",66.02,"JFK",2013-09-14,66.02
"1147",71.06,"JFK",2013-06-09,71.06
"1148",71.06,"JFK",2013-06-21,71.06
"1149",46.04,"EWR",2013-01-31,46.04
"1150",69.98,"EWR",2013-10-17,69.98
"1151",35.96,"EWR",2013-11-04,35.96
"1152",91.94,"EWR",2013-06-24,91.94
"1153",51.98,"EWR",2013-05-25,51.98
"1154",51.08,"EWR",2013-09-17,51.08
"1155",78.08,"LGA",2013-09-12,78.08
"1156",39.92,"JFK",2013-03-06,39.92
"1157",77,"LGA",2013-10-01,77
"1158",50,"EWR",2013-03-09,50
"1159",60.08,"LGA",2013-09-25,60.08
"1160",39.92,"LGA",2013-02-26,39.92
"1161",64.04,"JFK",2013-05-12,64.04
"1162",64.04,"LGA",2013-05-26,64.04
"1163",77,"EWR",2013-08-30,77
"1164",51.08,"JFK",2013-10-15,51.08
"1165",64.04,"EWR",2013-04-16,64.04
"1166",42.98,"LGA",2013-02-13,42.98
"1167",48.02,"JFK",2013-03-11,48.02
"1168",84.02,"EWR",2013-08-26,84.02
"1169",51.08,"LGA",2013-12-05,51.08
"1170",60.98,"EWR",2013-08-15,60.98
"1171",48.02,"JFK",2013-04-06,48.02
"1172",30.92,"LGA",2013-12-08,30.92
"1173",48.92,"EWR",2013-12-04,48.92
"1174",71.06,"JFK",2013-05-10,71.06
"1175",82.04,"LGA",2013-07-27,82.04
"1176",77,"EWR",2013-09-02,77
"1177",62.96,"LGA",2013-09-27,62.96
"1178",48.02,"EWR",2013-04-15,48.02
"1179",48.02,"JFK",2013-03-28,48.02
"1180",51.98,"LGA",2013-03-29,51.98
"1181",96.08,"EWR",2013-07-19,96.08
"1182",44.96,"LGA",2013-10-29,44.96
"1183",48.92,"JFK",2013-04-24,48.92
"1184",51.08,"JFK",2013-04-22,51.08
"1185",69.98,"LGA",2013-09-13,69.98
"1186",93.02,"LGA",2013-06-25,93.02
"1187",78.98,"JFK",2013-08-07,78.98
"1188",60.98,"EWR",2013-04-19,60.98
"1189",42.08,"LGA",2013-03-20,42.08
"1190",75.92,"LGA",2013-05-23,75.92
"1191",82.94,"LGA",2013-05-21,82.94
"1192",41,"EWR",2013-02-14,41
"1193",64.4,"EWR",2013-06-13,64.4
"1194",62.96,"EWR",2013-05-04,62.96
"1195",64.94,"JFK",2013-09-17,64.94
"1196",75.2,"JFK",2013-07-03,75.2
"1197",68,"JFK",2013-08-19,68
"1198",51.98,"EWR",2013-04-06,51.98
"1199",68,"EWR",2013-08-15,68
"1200",53.06,"JFK",2013-04-28,53.06
"1201",37.94,"EWR",2013-03-17,37.94
"1202",77,"EWR",2013-09-20,77
"1203",57.02,"LGA",2013-05-19,57.02
"1204",51.08,"JFK",2013-10-25,51.08
"1205",48.02,"JFK",2013-05-05,48.02
"1206",71.96,"JFK",2013-08-13,71.96
"1207",55.04,"EWR",2013-03-09,55.04
"1208",42.98,"LGA",2013-02-13,42.98
"1209",84.92,"EWR",2013-07-10,84.92
"1210",35.06,"LGA",2013-03-10,35.06
"1211",78.08,"LGA",2013-07-22,78.08
"1212",35.06,"EWR",2013-12-15,35.06
"1213",73.94,"EWR",2013-08-14,73.94
"1214",35.96,"EWR",2013-01-15,35.96
"1215",53.96,"JFK",2013-12-23,53.96
"1216",30.92,"EWR",2013-04-03,30.92
"1217",53.6,"JFK",2013-12-05,53.6
"1218",26.96,"EWR",2013-12-12,26.96
"1219",66.92,"EWR",2013-09-16,66.92
"1220",42.08,"EWR",2013-03-06,42.08
"1221",41,"JFK",2013-02-25,41
"1222",32,"LGA",2013-01-03,32
"1223",41,"EWR",2013-04-05,41
"1224",35.06,"EWR",2013-03-21,35.06
"1225",32,"LGA",2013-01-21,32
"1226",73.04,"EWR",2013-09-28,73.04
"1227",24.98,"LGA",2013-02-17,24.98
"1228",62.96,"JFK",2013-05-16,62.96
"1229",62.06,"EWR",2013-05-15,62.06
"1230",55.04,"JFK",2013-11-17,55.04
